[2025-04-27 04:46:00] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 04:46:35] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 04:47:48] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 05:52:46] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 07:33:55] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:03:28] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:03:38] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:03:50] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:04:02] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:04:33] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:04:44] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:04:54] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:05:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:05:21] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:51:21] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:51:55] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:52:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:52:22] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:52:32] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:53:59] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:54:11] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:54:22] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:55:26] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:55:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:56:03] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:58:07] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:58:18] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:58:33] Player 52 is on boss tile, calling getMonsterListwithBoss
[2025-04-27 08:58:43] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 08:58:54] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:01:36] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:01:41] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:02:38] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:02:49] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:02:59] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:03:10] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:04:04] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:04:32] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:04:51] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:05:01] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:05:12] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:05:23] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:40:20] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:40:44] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:41:01] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:41:44] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:42:02] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:42:14] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:42:34] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:43:15] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:44:26] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:45:03] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:45:49] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:46:22] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:49:50] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:57:07] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:57:18] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 09:59:17] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 10:38:39] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 10:38:50] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 10:40:36] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 10:41:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 10:41:19] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 10:41:30] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 10:42:29] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 13:38:28] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 13:38:38] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 13:38:49] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 13:52:10] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 13:53:30] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:07:25] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:09:52] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:10:04] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:10:35] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:14:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:14:16] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:14:26] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:16:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:16:56] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 14:17:06] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 15:05:34] Player 52 is on boss tile, calling getMonsterListwithBoss
[2025-04-27 15:05:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 15:06:13] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 15:07:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 15:08:20] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 15:11:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 15:11:18] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 15:11:32] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 16:03:36] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-27 16:19:39] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:42:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:42:55] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:43:06] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:43:22] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:44:28] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:44:42] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:46:30] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:46:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:46:58] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:47:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:47:20] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:47:31] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:48:59] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 13:49:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:06:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:06:21] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:06:32] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:09:38] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:11:31] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:11:58] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:13:39] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:13:52] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:14:02] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:14:46] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:16:53] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:19:08] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:20:34] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:22:04] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:23:49] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:24:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:24:19] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:25:04] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:25:32] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:25:42] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:27:34] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:27:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:28:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:30:46] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:30:57] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:31:07] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:31:17] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:31:28] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:32:28] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:36:12] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:36:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:36:55] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:39:15] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:41:46] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:46:07] Player 67 is NOT on boss tile, calling getMonsterList
[2025-04-28 14:46:31] Player 67 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:06:30] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:07:36] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:07:47] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:08:00] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:08:10] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:09:24] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:09:35] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:09:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:10:38] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:11:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:11:26] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:11:42] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:12:32] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:12:58] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:13:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:13:56] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:14:07] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:18:59] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:24:52] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:31:29] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:32:14] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:32:24] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:32:34] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:36:21] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:36:32] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:41:27] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:42:12] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:43:54] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:44:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:45:46] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:46:55] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:47:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:47:15] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:47:52] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:48:33] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:48:44] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:52:03] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:52:36] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:53:03] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:53:14] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:54:31] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:54:42] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:57:36] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:57:51] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:58:02] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:59:00] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:59:36] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 15:59:59] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:41:26] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:42:06] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:42:18] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:42:30] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:49:26] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:51:38] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:51:48] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:52:57] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:53:19] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:53:39] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:53:49] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:54:04] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:54:23] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:54:34] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:54:44] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 16:56:37] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:02:28] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:02:38] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:03:01] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:05:57] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:06:11] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:07:00] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:23:23] Player 52 is on boss tile, calling getMonsterListwithBoss
[2025-04-28 17:24:19] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:24:29] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:26:13] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:27:21] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:28:37] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:28:56] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:29:54] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:30:05] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:30:15] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:32:32] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:34:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:34:58] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:35:09] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:40:19] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:41:33] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:43:29] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:46:30] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:48:39] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:49:54] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:50:04] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:50:15] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:50:25] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:53:13] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:53:35] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:56:18] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 17:56:31] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 18:26:03] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 18:26:15] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-28 18:28:10] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:06:34] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:07:57] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:09:38] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:09:48] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:09:59] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:10:12] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:10:25] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:12:51] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:13:20] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:14:35] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:14:46] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:15:19] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:46:21] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:47:11] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:52:31] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:57:45] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:58:50] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 12:59:00] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 13:01:20] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 13:01:31] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 13:03:20] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 13:03:30] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 13:04:59] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 13:05:23] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-29 16:29:00] Player 52 is NOT on boss tile, calling getMonsterList
[2025-04-30 09:40:38] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:21:55] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:23:33] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:24:03] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:24:15] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:28:10] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:28:20] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:28:31] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:28:46] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 10:28:56] Player 1 is NOT on boss tile, calling getMonsterList
[2025-04-30 16:27:59] Player 69 is NOT on boss tile, calling getMonsterList
[2025-04-30 16:28:54] Player 69 is NOT on boss tile, calling getMonsterList
[2025-04-30 16:33:30] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 01:20:51] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 01:59:25] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 02:05:27] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 02:08:58] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 02:52:48] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 03:01:15] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 03:01:26] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 03:01:36] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 07:39:58] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 07:54:44] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 07:56:54] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 07:58:32] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 08:09:24] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 08:26:02] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 08:50:06] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 09:27:41] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:16:56] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:17:07] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:17:31] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:18:51] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:21:01] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:22:24] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:24:28] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:26:46] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:26:57] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:27:09] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:27:20] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:28:26] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:28:37] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:29:24] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:29:35] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:29:46] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:33:24] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:34:43] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:36:20] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:37:09] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:37:25] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:38:20] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:38:34] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:43:01] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:44:19] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:44:34] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:44:45] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:44:55] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:45:06] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:45:17] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:58:52] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:59:21] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:59:31] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 10:59:51] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:00:01] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:00:12] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:00:22] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:00:56] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:01:06] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:01:17] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:01:27] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:01:40] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:01:51] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:04:26] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:04:51] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:05:02] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:05:13] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:09:56] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:10:23] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:16:50] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:17:01] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:17:11] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 11:17:22] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 13:42:45] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 13:43:25] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 14:18:52] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 14:19:02] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 14:19:12] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 14:19:23] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 14:19:34] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 14:20:53] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-01 14:21:40] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:26:54] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:43:25] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:50:19] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:54:18] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:54:29] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:56:11] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:57:02] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:57:20] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:58:01] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:58:15] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:59:09] Player 1 is NOT on boss tile, calling getMonsterList
[2025-05-04 00:59:20] Player 1 is NOT on boss tile, calling getMonsterList
